geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-8.591308593749998 38.70265725132718, -8.591308593749998 38.70265725132718)",2020-04-13 0000,731849,Pegões,731849,Pegões,0,13,PT,LEVEL5,17,15.6,1.4,8.433734939759,0,0.63900965042269,38.682313301075,-8.6015592622444,38.682313301075,-8.6015592622444,0331102111122,0331102111122
"LINESTRING (-8.591308593749998 39.11301158922029, -8.591308593749998 39.11301158922029)",2020-04-13 0000,731685,Raposa,731685,Raposa,0,13,PT,LEVEL5,28,23,5,20.833333333333,0,0.85125653075875,39.128029914306,-8.5271433707771,39.128029914306,-8.5271433707771,0331100331322,0331100331322
"LINESTRING (-8.591308593749998 39.249268781922765, -8.591308593749998 39.249268781922765)",2020-04-13 0000,731686,Alpiarça,731686,Alpiarça,0,13,PT,LEVEL5,298,293.4,4.6,1.5625,0,0.20935059568541,39.241128614859,-8.5705611712928,39.241128614859,-8.5705611712928,0331100331122,0331100331122
"LINESTRING (-8.591308593749998 39.859152720182266, -8.591308593749998 39.859152720182266)",2020-04-13 0000,731123,Santiago de Litém,731123,Santiago de Litém,0,13,PT,LEVEL5,46,37.4,8.6,22.395833333333,0,1.25045446284,39.850050306924,-8.6046876924081,39.850050306924,-8.6046876924081,0331100311102,0331100311102
"LINESTRING (-8.591308593749998 39.92658634825569, -8.591308593749998 39.92658634825569)",2020-04-13 0000,731121,Pombal,731121,Pombal,0,13,PT,LEVEL5,76,76.4,-0.40000000000001,-0.51679586563308,0,-0.073896893393718,39.9137760214,-8.6390099585272,39.9137760214,-8.6390099585272,0331100133322,0331100133322
"LINESTRING (-6.52587890625 39.960278280206914, -6.52587890625 39.960278280206914)",2020-04-13 0000,882689,Coria,882689,Coria,0,13,ES,LEVEL4,13,11,2,16.666666666667,0,0.89442719099992,39.978891206782,-6.5052371623492,39.978891206782,-6.5052371623492,0331101123231,0331101123231
"LINESTRING (-8.591308593749998 40.697296925750315, -8.591308593749998 40.697296925750315)",2020-04-13 0000,729062,Angeja,729062,Angeja,0,13,PT,LEVEL5,132,137.6,-5.6,-4.040404040404,0,-0.43889519549545,40.689689126425,-8.573424544388,40.689689126425,-8.573424544388,0331100113100,0331100113100
"LINESTRING (-8.591308593749998 40.830434793320414, -8.591308593749998 40.830434793320414)",2020-04-13 0000,729202,Válega,729202,Válega,0,13,PT,LEVEL5,301,266,35,13.10861423221,0,1.0163088322433,40.835744591642,-8.5872392411581,40.835744591642,-8.5872392411581,0331100111300,0331100111300
"LINESTRING (-6.52587890625 39.99395361945257, -6.52587890625 39.99395361945257)",2020-04-13 0000,882689,Coria,882689,Coria,0,13,ES,LEVEL4,526,529.2,-3.2,-0.60354583176161,0,-0.1856203451048,39.978891206782,-6.5052371623492,39.978891206782,-6.5052371623492,0331101123213,0331101123213
"LINESTRING (-8.591308593749998 42.21224306625014, -8.591308593749998 42.21224306625014)",2020-04-13 0000,886373,Mos,886373,Mos,0,13,ES,LEVEL4,90,86.2,3.8,4.3577981651376,0,0.50244159108055,42.196908472021,-8.6234795150567,42.196908472021,-8.6234795150567,0313322133120,0313322133120
"LINESTRING (-8.59130859375 37.21282948520225, -8.59130859375 37.21282948520225)",2020-04-13 0000,730523,Mexilhoeira Grande,730523,Mexilhoeira Grande,0,13,PT,LEVEL5,37,32.8,4.2,12.426035502959,0,0.99830364593721,37.206349946799,-8.6177900344362,37.206349946799,-8.6177900344362,0331102313320,0331102313320
"LINESTRING (-8.59130859375 37.317749820325346, -8.59130859375 37.317749820325346)",2020-04-13 0000,730516,Monchique,730516,Monchique,0,13,PT,LEVEL5,12,10.2,1.8,16.071428571429,0,0.48630890426247,37.328946878232,-8.5768325668147,37.328946878232,-8.5768325668147,0331102313122,0331102313122
"LINESTRING (-8.59130859375 37.909531574362845, -8.59130859375 37.909531574362845)",2020-04-13 0000,731867,Vale de Água,731867,Vale de Água,0,13,PT,LEVEL5,14,11.8,2.2,17.1875,0,0.51568795403234,37.8778595778,-8.6079618927908,37.8778595778,-8.6079618927908,0331102133120,0331102133120
"LINESTRING (-8.59130859375 38.186384726816165, -8.59130859375 38.186384726816165)",2020-04-13 0000,731834,Grândola,731834,Grândola,0,13,PT,LEVEL5,52,45.2,6.8,14.718614718615,0,0.80587728733796,38.193163903934,-8.5553662128778,38.193163903934,-8.5553662128778,0331102131120,0331102131120
"LINESTRING (-6.086425781249999 40.66397079386853, -6.086425781249999 40.66397079386853)",2020-04-13 0000,886698,Tamames,886698,Tamames,0,13,ES,LEVEL4,17,17.6,-0.6,-3.2258064516129,0,-0.30779350562555,40.661281922075,-6.1017316898265,40.661281922075,-6.1017316898265,0331101112103,0331101112103
"LINESTRING (-6.52587890625 40.06125450602933, -6.52587890625 40.06125450602933)",2020-04-13 0000,882662,Calzadilla,882662,Calzadilla,0,13,ES,LEVEL4,22,20.4,1.6,7.4766355140187,0,0.29558757357487,40.058079552754,-6.5517362487377,40.058079552754,-6.5517362487377,0331101123033,0331101123033
"LINESTRING (-8.59130859375 38.668354046155734, -8.59130859375 38.668354046155734)",2020-04-13 0000,731849,Pegões,731849,Pegões,0,13,PT,LEVEL5,117,105.6,11.4,10.694183864916,0,1.2883206568795,38.682313301075,-8.6015592622444,38.682313301075,-8.6015592622444,0331102111300,0331102111300
"LINESTRING (-8.59130859375 38.97649042533183, -8.59130859375 38.97649042533183)",2020-04-13 0000,731709,Coruche,731709,Coruche,0,13,PT,LEVEL5,84,80.4,3.6,4.4226044226044,0,0.3345401297985,38.943000009103,-8.4992945587052,38.943000009103,-8.4992945587052,0331100333122,0331100333122
"LINESTRING (-8.59130859375 39.18117319829111, -8.59130859375 39.18117319829111)",2020-04-13 0000,731684,Fazendas de Almeirim,731684,Fazendas de Almeirim,0,13,PT,LEVEL5,291,272.6,18.4,6.7251461988304,0,0.67084516203341,39.169533196264,-8.5294752172812,39.169533196264,-8.5294752172812,0331100331302,0331100331302
"LINESTRING (-8.59130859375 39.21522924530484, -8.59130859375 39.21522924530484)",2020-04-13 0000,731686,Alpiarça,731686,Alpiarça,0,13,PT,LEVEL5,45,37.8,7.2,18.556701030928,0,3.321112348904,39.241128614859,-8.5705611712928,39.241128614859,-8.5705611712928,0331100331300,0331100331300
"LINESTRING (-8.59130859375 39.385261744726435, -8.59130859375 39.385261744726435)",2020-04-13 0000,730726,Casével,730726,Casével,0,13,PT,LEVEL5,13,12.8,0.2,1.4492753623188,0,0.092253120802888,39.395269564078,-8.6065093612931,39.395269564078,-8.6065093612931,0331100313322,0331100313322
"LINESTRING (-8.59130859375 39.41921866980341, -8.59130859375 39.41921866980341)",2020-04-13 0000,731777,Alcorochel,731777,Alcorochel,0,13,PT,LEVEL5,30,27.4,2.6,9.1549295774648,0,0.67583781838305,39.416427359013,-8.5802498820794,39.416427359013,-8.5802498820794,0331100313320,0331100313320
"LINESTRING (-8.59130859375 39.453159060836114, -8.59130859375 39.453159060836114)",2020-04-13 0000,731779,Brogueira,731779,Brogueira,0,13,PT,LEVEL5,72,64.4,7.6,11.620795107034,0,1.1616938969799,39.428039605411,-8.5556945463844,39.428039605411,-8.5556945463844,0331100313302,0331100313302
"LINESTRING (-6.52587890625 40.22921611124274, -6.52587890625 40.22921611124274)",2020-04-13 0000,882661,Cadalso,882661,Cadalso,0,13,ES,LEVEL4,10,11.2,-1.2,-9.8360655737705,0,-0.73029674334022,40.246780517157,-6.5305605827227,40.246780517157,-6.5305605827227,0331101121231,0331101121231
"LINESTRING (-8.59130859375 39.487082913971165, -8.59130859375 39.487082913971165)",2020-04-13 0000,731792,Zibreira,731792,Zibreira,0,13,PT,LEVEL5,79,67.8,11.2,16.279069767442,0,3.2743499387462,39.48412183894,-8.6129609022685,39.48412183894,-8.6129609022685,0331100313300,0331100313300
"LINESTRING (-8.59130859375 39.52099022538021, -8.59130859375 39.52099022538021)",2020-04-13 0000,731785,Pedrógão,731785,Pedrógão,0,13,PT,LEVEL5,37,36.4,0.6,1.6042780748663,0,0.094514562271587,39.520993666464,-8.6096863666826,39.520993666464,-8.6096863666826,0331100313122,0331100313122
"LINESTRING (-8.59130859375 39.62261287134375, -8.59130859375 39.62261287134375)",2020-04-13 0000,731808,Nossa Senhora das Misericórdias,731808,Nossa Senhora das Misericórdias,0,13,PT,LEVEL5,76,81.6,-5.6,-6.7796610169491,0,-0.64534290379566,39.620408618366,-8.5778785285302,39.620408618366,-8.5778785285302,0331100313100,0331100313100
"LINESTRING (-8.59130859375 39.65645397806613, -8.59130859375 39.65645397806613)",2020-04-13 0000,731812,Nossa Senhora da Piedade,731812,Nossa Senhora da Piedade,0,13,PT,LEVEL5,394,390.6,3.4,0.86823289070479,0,0.14613690439881,39.672185108668,-8.5793773833876,39.672185108668,-8.5793773833876,0331100311322,0331100311322
"LINESTRING (-6.52587890625 40.59726855264711, -6.52587890625 40.59726855264711)",2020-04-13 0000,886496,Ciudad Rodrigo,886496,Ciudad Rodrigo,0,13,ES,LEVEL4,515,500,15,2.9940119760479,0,1.0567049305145,40.617940660367,-6.4921912275986,40.617940660367,-6.4921912275986,0331101103033,0331101103033
"LINESTRING (-8.59130859375 39.69027852429607, -8.59130859375 39.69027852429607)",2020-04-13 0000,731807,Olival,731807,Olival,0,13,PT,LEVEL5,65,57,8,13.793103448276,0,0.98848330114434,39.709974684307,-8.5997709368043,39.709974684307,-8.5997709368043,0331100311320,0331100311320
"LINESTRING (-8.59130859375 39.72408650635505, -8.59130859375 39.72408650635505)",2020-04-13 0000,731811,Urqueira,731811,Urqueira,0,13,PT,LEVEL5,52,46.2,5.8,12.28813559322,0,2.1615323782498,39.745185757727,-8.5859658385571,39.745185757727,-8.5859658385571,0331100311302,0331100311302
"LINESTRING (-8.59130859375 39.75787792058951, -8.59130859375 39.75787792058951)",2020-04-13 0000,731811,Urqueira,731811,Urqueira,0,13,PT,LEVEL5,18,19.2,-1.2,-5.9405940594059,0,-0.92035798661684,39.745185757727,-8.5859658385571,39.745185757727,-8.5859658385571,0331100311300,0331100311300
"LINESTRING (-8.59130859375 39.79165276337068, -8.59130859375 39.79165276337068)",2020-04-13 0000,731114,Albergaria dos Doze,731114,Albergaria dos Doze,0,13,PT,LEVEL5,40,40,0,0,0,0,39.801267618431,-8.5825358588346,39.801267618431,-8.5825358588346,0331100311122,0331100311122
"LINESTRING (-8.59130859375 39.825411031094646, -8.59130859375 39.825411031094646)",2020-04-13 0000,731124,São Simão de Litém,731124,São Simão de Litém,0,13,PT,LEVEL5,22,24.2,-2.2,-8.7301587301587,0,-0.68884672019366,39.823718923091,-8.6128409415797,39.823718923091,-8.6128409415797,0331100311120,0331100311120
"LINESTRING (-8.59130859375 39.89287782707916, -8.59130859375 39.89287782707916)",2020-04-13 0000,731121,Pombal,731121,Pombal,0,13,PT,LEVEL5,41,35.4,5.6,15.384615384615,0,0.82299563440814,39.9137760214,-8.6390099585272,39.9137760214,-8.6390099585272,0331100311100,0331100311100
"LINESTRING (-8.59130859375 39.960278280206914, -8.59130859375 39.960278280206914)",2020-04-13 0000,731120,Pelariga,731120,Pelariga,0,13,PT,LEVEL5,24,20,4,19.047619047619,0,0.94280904158206,39.960188041516,-8.6103180057113,39.960188041516,-8.6103180057113,0331100133320,0331100133320
"LINESTRING (-8.59130859375 39.99395361945257, -8.59130859375 39.99395361945257)",2020-04-13 0000,731122,Redinha,731122,Redinha,0,13,PT,LEVEL5,41,37.8,3.2,8.2474226804124,0,0.48407121665284,39.984703133902,-8.5721883800104,39.984703133902,-8.5721883800104,0331100133302,0331100133302
"LINESTRING (-8.59130859375 40.02761236253704, -8.59130859375 40.02761236253704)",2020-04-13 0000,731122,Redinha,731122,Redinha,0,13,PT,LEVEL5,49,47.6,1.4,2.880658436214,0,0.29646648492134,39.984703133902,-8.5721883800104,39.984703133902,-8.5721883800104,0331100133300,0331100133300
"LINESTRING (-8.59130859375 40.06125450602933, -8.59130859375 40.06125450602933)",2020-04-13 0000,730378,Soure,730378,Soure,0,13,PT,LEVEL5,32,40.2,-8.2,-19.902912621359,0,-1.4125339732266,40.053097236116,-8.6128189535436,40.053097236116,-8.6128189535436,0331100133122,0331100133122
"LINESTRING (-8.59130859375 40.09488004652303, -8.59130859375 40.09488004652303)",2020-04-13 0000,730378,Soure,730378,Soure,0,13,PT,LEVEL5,31,31.2,-0.2,-0.62111801242236,0,-0.056121353326631,40.053097236116,-8.6128189535436,40.053097236116,-8.6128189535436,0331100133120,0331100133120
"LINESTRING (-8.59130859375 40.16208130501179, -8.59130859375 40.16208130501179)",2020-04-13 0000,730316,Santo Varão,730316,Santo Varão,0,13,PT,LEVEL5,43,55,-12,-21.428571428571,0,-1.2311740225022,40.172866627724,-8.6091128924307,40.172866627724,-8.6091128924307,0331100133100,0331100133100
"LINESTRING (-8.59130859375 40.22921611124274, -8.59130859375 40.22921611124274)",2020-04-13 0000,730318,Tentúgal,730318,Tentúgal,0,13,PT,LEVEL5,61,52.8,8.2,15.241635687732,0,1.2548734039548,40.233803603325,-8.5955251327155,40.233803603325,-8.5955251327155,0331100131320,0331100131320
"LINESTRING (-8.59130859375 40.26275858650597, -8.59130859375 40.26275858650597)",2020-04-13 0000,730318,Tentúgal,730318,Tentúgal,0,13,PT,LEVEL5,88,79.8,8.2,10.148514851485,0,1.4231307757263,40.233803603325,-8.5955251327155,40.233803603325,-8.5955251327155,0331100131302,0331100131302
"LINESTRING (-8.59130859375 40.296284438846904, -8.59130859375 40.296284438846904)",2020-04-13 0000,730251,Outil,730251,Outil,0,13,PT,LEVEL5,29,29.2,-0.2,-0.66225165562914,0,-0.048940878423239,40.303743793276,-8.5930183409873,40.303743793276,-8.5930183409873,0331100131300,0331100131300
"LINESTRING (-8.59130859375 40.363286261845936, -8.59130859375 40.363286261845936)",2020-04-13 0000,730252,Pocariça,730252,Pocariça,0,13,PT,LEVEL5,218,197.4,20.6,10.383064516129,0,2.062063095159,40.378006525251,-8.5810925359597,40.378006525251,-8.5810925359597,0331100131120,0331100131120
"LINESTRING (-8.59130859375 40.43022155465121, -8.59130859375 40.43022155465121)",2020-04-13 0000,730247,Covões,730247,Covões,0,13,PT,LEVEL5,58,62.6,-4.6,-7.2327044025157,0,-0.72015793474792,40.451658953878,-8.6045932952101,40.451658953878,-8.6045932952101,0331100131100,0331100131100
"LINESTRING (-8.59130859375 40.463664244341096, -8.59130859375 40.463664244341096)",2020-04-13 0000,730247,Covões,730247,Covões,0,13,PT,LEVEL5,73,70.4,2.6,3.641456582633,0,0.23955249733894,40.451658953878,-8.6045932952101,40.451658953878,-8.6045932952101,0331100113322,0331100113322
"LINESTRING (-8.59130859375 40.49709029206293, -8.59130859375 40.49709029206293)",2020-04-13 0000,729190,Bustos,729190,Bustos,0,13,PT,LEVEL5,244,236.8,7.2,3.0277544154752,0,0.49137886655652,40.497097840456,-8.6050352982928,40.497097840456,-8.6050352982928,0331100113320,0331100113320
"LINESTRING (-8.59130859375 40.530499694727304, -8.59130859375 40.530499694727304)",2020-04-13 0000,728894,Nariz,728894,Nariz,0,13,PT,LEVEL5,212,191.8,20.2,10.477178423237,0,1.0927702926491,40.548326137393,-8.5917924126398,40.548326137393,-8.5917924126398,0331100113302,0331100113302
"LINESTRING (-8.59130859375 40.563892449269055, -8.59130859375 40.563892449269055)",2020-04-13 0000,728901,Nossa Senhora de Fátima,728901,Nossa Senhora de Fátima,0,13,PT,LEVEL5,117,91.8,25.2,27.155172413793,0,3.8120608311411,40.574597579316,-8.5800808395281,40.574597579316,-8.5800808395281,0331100113300,0331100113300
"LINESTRING (-8.59130859375 40.59726855264711, -8.59130859375 40.59726855264711)",2020-04-13 0000,728895,Oliveirinha,728895,Oliveirinha,0,13,PT,LEVEL5,209,191.4,17.6,9.1476091476091,0,0.95688923526826,40.598763860235,-8.5998508012673,40.598763860235,-8.5998508012673,0331100113122,0331100113122
"LINESTRING (-8.59130859375 40.66397079386853, -8.59130859375 40.66397079386853)",2020-04-13 0000,728889,Cacia,728889,Cacia,0,13,PT,LEVEL5,266,257.2,8.8,3.4082106893881,0,0.52902731044186,40.692602964261,-8.6273329438176,40.692602964261,-8.6273329438176,0331100113102,0331100113102
"LINESTRING (-8.59130859375 40.73060639454512, -8.59130859375 40.73060639454512)",2020-04-13 0000,729122,Salreu,729122,Salreu,0,13,PT,LEVEL5,11,11.4,-0.4,-3.2258064516129,0,-0.13884202690012,40.739462194727,-8.5629158392291,40.739462194727,-8.5629158392291,0331100111322,0331100111322
"LINESTRING (-6.52587890625 41.59079475935314, -6.52587890625 41.59079475935314)",2020-04-13 0000,730028,Vimioso,730028,Vimioso,0,13,PT,LEVEL5,60,58.6,1.4,2.3489932885906,0,0.23078316568853,41.582025298475,-6.5209375253634,41.582025298475,-6.5209375253634,0313323303213,0313323303213
"LINESTRING (-8.59130859375 40.76389919733226, -8.59130859375 40.76389919733226)",2020-04-13 0000,729123,Veiros,729123,Veiros,0,13,PT,LEVEL5,409,395,14,3.5353535353535,0,0.43112652505607,40.752283849522,-8.6076756660932,40.752283849522,-8.6076756660932,0331100111320,0331100111320
"LINESTRING (-8.59130859375 40.86367758079973, -8.59130859375 40.86367758079973)",2020-04-13 0000,729203,São João,729203,São João,0,13,PT,LEVEL5,413,399.6,13.4,3.3449825262107,0,0.32915786232233,40.872827846601,-8.5958941437199,40.872827846601,-8.5958941437199,0331100111122,0331100111122
"LINESTRING (-8.59130859375 40.86367758079973, -8.63525390625 40.86367758079973)",2020-04-13 0000,729203,São João,729200,Ovar,3.695508060533,13,PT,LEVEL5,11,12.6,-1.6,-11.764705882353,0,-0.26375218935831,40.872827846601,-8.5958941437199,40.850077360701,-8.6527168327034,0331100111122,0331100111033
"LINESTRING (-8.59130859375 40.9301131206038, -8.59130859375 40.9301131206038)",2020-04-13 0000,729128,Espargo,729128,Espargo,0,13,PT,LEVEL5,209,187.8,21.2,11.228813559322,0,0.96443374595206,40.927271973409,-8.5825206753519,40.927271973409,-8.5825206753519,0331100111102,0331100111102
"LINESTRING (-8.59130859375 40.963305867350066, -8.59130859375 40.963305867350066)",2020-04-13 0000,729144,Rio Meão,729144,Rio Meão,0,13,PT,LEVEL5,725,688.8,36.2,5.2478979414323,0,0.60712281279077,40.956571130118,-8.5862167302387,40.956571130118,-8.5862167302387,0331100111100,0331100111100
"LINESTRING (-8.59130859375 40.963305867350066, -8.591308593750002 40.99648192831322)",2020-04-13 0000,729144,Rio Meão,729141,São Paio de Oleiros,3.6890154554695,13,PT,LEVEL5,15,14.6,0.4,2.5641025641026,0,0.077266740928626,40.956571130118,-8.5862167302387,40.987786513683,-8.5970936642366,0331100111100,0313322333322
"LINESTRING (-8.59130859375 41.029641300763465, -8.59130859375 41.029641300763465)",2020-04-13 0000,728807,Grijó,728807,Grijó,0,13,PT,LEVEL5,608,570.6,37.4,6.5430370888733,0,0.8147200768868,41.027833928434,-8.5794571566199,41.027833928434,-8.5794571566199,0313322333320,0313322333320
"LINESTRING (-8.59130859375 41.0627839819948, -8.59130859375 41.0627839819948)",2020-04-13 0000,728815,Perosinho,728815,Perosinho,0,13,PT,LEVEL5,1154,1126,28,2.4844720496894,0,0.40543534303422,41.05797226748,-8.5879757513097,41.05797226748,-8.5879757513097,0313322333302,0313322333302
"LINESTRING (-6.086425781250001 40.49709029206293, -6.086425781250001 40.49709029206293)",2020-04-13 0000,886411,La Alberca,886411,La Alberca,0,13,ES,LEVEL4,17,14,3,20,0,1.0289915108551,40.4786275353,-6.1315676226695,40.4786275353,-6.1315676226695,0331101112321,0331101112321
"LINESTRING (-8.59130859375 41.0627839819948, -8.59130859375 41.09590996932491)",2020-04-13 0000,728815,Perosinho,728824,Vilar de Andorinho,3.6834475127757,13,PT,LEVEL5,20,21,-1,-4.5454545454545,0,-0.16552117772047,41.05797226748,-8.5879757513097,41.099937415939,-8.5741603299697,0313322333302,0313322333300
"LINESTRING (-8.59130859375 41.0627839819948, -8.63525390625 41.0627839819948)",2020-04-13 0000,728815,Perosinho,728802,Arcozelo,3.684375817339,13,PT,LEVEL5,16,13,3,21.428571428571,0,2.4494897427832,41.05797226748,-8.5879757513097,41.056353348945,-8.6402325558739,0313322333302,0313322333213
"LINESTRING (-8.59130859375 41.09590996932491, -8.54736328125 41.09590996932491)",2020-04-13 0000,728824,Vilar de Andorinho,728803,Avintes,3.6825193887865,13,PT,LEVEL5,11,12.4,-1.4,-10.44776119403,0,-0.33659292578404,41.099937415939,-8.5741603299697,41.105346071506,-8.5471525927014,0313322333300,0313322333301
"LINESTRING (-6.525878906250001 37.07270845486644, -6.525878906250001 37.07270845486644)",2020-04-13 0000,884296,Almonte,884296,Almonte,0,13,ES,LEVEL4,85,64.6,20.4,31.09756097561,0,1.8560800393794,37.100775896167,-6.5336789299313,37.100775896167,-6.5336789299313,0331103321031,0331103321031
"LINESTRING (-8.59130859375 41.09590996932491, -8.59130859375 41.0627839819948)",2020-04-13 0000,728824,Vilar de Andorinho,728815,Perosinho,3.6834475127757,13,PT,LEVEL5,19,16,3,17.647058823529,0,0.63245553203368,41.099937415939,-8.5741603299697,41.05797226748,-8.5879757513097,0313322333300,0313322333302
"LINESTRING (-8.59130859375 41.09590996932491, -8.59130859375 41.09590996932491)",2020-04-13 0000,728824,Vilar de Andorinho,728824,Vilar de Andorinho,0,13,PT,LEVEL5,2703,2604.2,98.8,3.7924151696607,0,0.47046712260317,41.099937415939,-8.5741603299697,41.099937415939,-8.5741603299697,0313322333300,0313322333300
"LINESTRING (-8.59130859375 41.09590996932491, -8.59130859375 41.12901926009517)",2020-04-13 0000,728824,Vilar de Andorinho,728813,Oliveira do Douro,3.681590937114,13,PT,LEVEL5,48,52,-4,-7.5471698113208,0,-0.26726124191242,41.099937415939,-8.5741603299697,41.125480000231,-8.5852715180741,0313322333300,0313322333122
"LINESTRING (-8.59130859375 41.09590996932491, -8.59130859375 41.16211185167059)",2020-04-13 0000,728824,Vilar de Andorinho,728709,Bonfim,7.3613250055682,13,PT,LEVEL5,10,15.2,-5.2,-32.098765432099,0,-0.8891812384738,41.099937415939,-8.5741603299697,41.151718420514,-8.5961234159603,0313322333300,0313322333120
"LINESTRING (-8.59130859375 41.09590996932491, -8.63525390625 41.09590996932491)",2020-04-13 0000,728824,Vilar de Andorinho,728823,Valadares,3.6825193887865,13,PT,LEVEL5,18,16.2,1.8,10.46511627907,0,0.377797932145,41.099937415939,-8.5741603299697,41.092493791416,-8.6383034810667,0313322333300,0313322333211
"LINESTRING (-8.59130859375 41.09590996932491, -8.63525390625 41.12901926009517)",2020-04-13 0000,728824,Vilar de Andorinho,728805,Canidelo,5.2065558878623,13,PT,LEVEL5,29,22,7,30.434782608696,0,0.90748521297303,41.099937415939,-8.5741603299697,41.128124084191,-8.6530780410415,0313322333300,0313322333033
"LINESTRING (-6.525878906250001 38.08268749934864, -6.525878906250001 38.08268749934864)",2020-04-13 0000,881766,Fuentes de León,881766,Fuentes de León,0,13,ES,LEVEL4,68,78.2,-10.2,-12.878787878788,0,-1.4468448987247,38.065004763259,-6.5325782976369,38.065004763259,-6.5325782976369,0331103121213,0331103121213
"LINESTRING (-8.59130859375 41.12901926009517, -8.54736328125 41.09590996932491)",2020-04-13 0000,728813,Oliveira do Douro,728803,Avintes,5.2065558878623,13,PT,LEVEL5,11,12.6,-1.6,-11.764705882353,0,-0.33146831618602,41.125480000231,-8.5852715180741,41.105346071506,-8.5471525927014,0313322333122,0313322333301
"LINESTRING (-8.59130859375 41.12901926009517, -8.59130859375 41.09590996932491)",2020-04-13 0000,728813,Oliveira do Douro,728824,Vilar de Andorinho,3.681590937114,13,PT,LEVEL5,38,43.6,-5.6,-12.556053811659,0,-0.45155417211128,41.125480000231,-8.5852715180741,41.099937415939,-8.5741603299697,0313322333122,0313322333300
"LINESTRING (-6.525878906250001 38.599698311641525, -6.525878906250001 38.599698311641525)",2020-04-13 0000,881863,Villalba de los Barros,881863,Villalba de los Barros,0,13,ES,LEVEL4,56,61.2,-5.2,-8.3601286173633,0,-0.90247317485081,38.621208081523,-6.5484238838557,38.621208081523,-6.5484238838557,0331103101231,0331103101231
"LINESTRING (-8.59130859375 41.12901926009517, -8.59130859375 41.12901926009517)",2020-04-13 0000,728813,Oliveira do Douro,728813,Oliveira do Douro,0,13,PT,LEVEL5,3928,3861.6,66.4,1.7190493450008,0,0.3695807895085,41.125480000231,-8.5852715180741,41.125480000231,-8.5852715180741,0313322333122,0313322333122
"LINESTRING (-8.59130859375 41.12901926009517, -8.59130859375 41.16211185167059)",2020-04-13 0000,728813,Oliveira do Douro,728709,Bonfim,3.6797340684545,13,PT,LEVEL5,31,44.2,-13.2,-29.203539823009,0,-0.94237646113186,41.125480000231,-8.5852715180741,41.151718420514,-8.5961234159603,0313322333122,0313322333120
"LINESTRING (-8.59130859375 41.12901926009517, -8.63525390625 41.12901926009517)",2020-04-13 0000,728813,Oliveira do Douro,728805,Canidelo,3.6806626659224,13,PT,LEVEL5,35,57.2,-22.2,-38.144329896907,0,-0.79225106010108,41.125480000231,-8.5852715180741,41.128124084191,-8.6530780410415,0313322333122,0313322333033
"LINESTRING (-8.59130859375 41.12901926009517, -8.63525390625 41.16211185167059)",2020-04-13 0000,728813,Oliveira do Douro,728718,Ramalde,5.2039298788102,13,PT,LEVEL5,20,37.2,-17.2,-45.026178010471,0,-1.6729807863354,41.125480000231,-8.5852715180741,41.171390651966,-8.6429326111044,0313322333122,0313322333031
"LINESTRING (-6.525878906250001 38.90813093681449, -6.525878906250001 38.90813093681449)",2020-04-13 0000,881843,Torremayor,881843,Torremayor,0,13,ES,LEVEL4,50,42.2,7.8,18.055555555556,0,0.92765159533074,38.908731097909,-6.5496129473092,38.908731097909,-6.5496129473092,0331101323213,0331101323213
"LINESTRING (-8.59130859375 41.16211185167059, -8.54736328125 41.16211185167059)",2020-04-13 0000,728709,Bonfim,731412,Fânzeres,3.6788056513745,13,PT,LEVEL5,34,43.2,-9.2,-20.814479638009,0,-0.80166872277656,41.151718420514,-8.5961234159603,41.169276181768,-8.5302572246125,0313322333120,0313322333121
"LINESTRING (-8.59130859375 41.16211185167059, -8.59130859375 41.12901926009517)",2020-04-13 0000,728709,Bonfim,728813,Oliveira do Douro,3.6797340684545,13,PT,LEVEL5,27,61.8,-34.8,-55.414012738854,0,-0.70716225668659,41.151718420514,-8.5961234159603,41.125480000231,-8.5852715180741,0313322333120,0313322333122
"LINESTRING (-6.525878906250001 39.0789060352985, -6.525878906250001 39.0789060352985)",2020-04-13 0000,881801,La Nava de Santiago,881801,La Nava de Santiago,0,13,ES,LEVEL4,20,21.6,-1.6,-7.0796460176991,0,-0.95618288746752,39.070322620191,-6.5140238054405,39.070322620191,-6.5140238054405,0331101323011,0331101323011
"LINESTRING (-8.59130859375 41.16211185167059, -8.59130859375 41.16211185167059)",2020-04-13 0000,728709,Bonfim,728709,Bonfim,0,13,PT,LEVEL5,5664,5789.2,-125.2,-2.1622741874201,0,-1.0169220756413,41.151718420514,-8.5961234159603,41.151718420514,-8.5961234159603,0313322333120,0313322333120
"LINESTRING (-8.59130859375 41.16211185167059, -8.59130859375 41.19518774143979)",2020-04-13 0000,728709,Bonfim,731464,Pedrouços,3.6778769094206,13,PT,LEVEL5,36,57.2,-21.2,-36.426116838488,0,-0.71845833699074,41.151718420514,-8.5961234159603,41.189899544658,-8.5888515279529,0313322333120,0313322333102
