geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-6.87744140625 39.89287782707916, -6.87744140625 39.89287782707916)",2020-04-14 1600,882839,Zarza la Mayor,882839,Zarza la Mayor,0,13,ES,LEVEL4,31,29,2,6.6666666666667,0,0.41256849850352,39.910109014609,-6.8343123921042,39.910109014609,-6.8343123921042,0331101300011,0331101300011
"LINESTRING (-8.986816406250002 39.04478398725156, -8.94287109375 39.04478398725156)",2020-04-14 1600,731154,Triana,731169,Vila Nova da Rainha,3.7951215964584,13,PT,LEVEL5,10,10.2,-0.2,-1.7857142857143,0,-0.046880723093849,39.069580577126,-8.9846853098431,39.039893547718,-8.9206302186977,0331100332013,0331100332102
"LINESTRING (-8.986816406250002 39.04478398725156, -8.98681640625 39.01064544921052)",2020-04-14 1600,731154,Triana,731147,Cadafais,3.7960381915254,13,PT,LEVEL5,75,95.4,-20.4,-21.161825726141,0,-0.6018772860056,39.069580577126,-8.9846853098431,39.017716457473,-9.0106625872155,0331100332013,0331100332031
"LINESTRING (-6.87744140625 39.99395361945257, -6.87744140625 39.99395361945257)",2020-04-14 1600,730162,Monfortinho,730162,Monfortinho,0,13,PT,LEVEL5,20,15.2,4.8,29.62962962963,0,1.3211565181516,39.97720185971,-6.9348822635255,39.97720185971,-6.9348822635255,0331101122213,0331101122213
"LINESTRING (-8.986816406250002 39.04478398725156, -8.986816406250002 39.04478398725156)",2020-04-14 1600,731154,Triana,731154,Triana,0,13,PT,LEVEL5,679,641,38,5.9190031152648,0,0.4719859635292,39.069580577126,-8.9846853098431,39.069580577126,-8.9846853098431,0331100332013,0331100332013
"LINESTRING (-8.986816406250002 39.04478398725156, -9.030761718749998 39.04478398725156)",2020-04-14 1600,731154,Triana,731153,Santo Estêvão,3.795121596458,13,PT,LEVEL5,13,15.2,-2.2,-13.58024691358,0,-0.4257621498439,39.069580577126,-8.9846853098431,39.043179840455,-9.0184506121915,0331100332013,0331100332012
"LINESTRING (-8.986816406250002 39.04478398725156, -9.03076171875 39.0789060352985)",2020-04-14 1600,731154,Triana,731149,Meca,5.3658156491862,13,PT,LEVEL5,11,12.4,-1.4,-10.44776119403,0,-0.37022011974356,39.069580577126,-8.9846853098431,39.087654073041,-9.0364800864372,0331100332013,0331100332010
"LINESTRING (-8.986816406250002 39.04478398725156, -9.03076171875 39.14710064491126)",2020-04-14 1600,731154,Triana,731143,Abrigada,11.992528026454,13,PT,LEVEL5,14,12.4,1.6,11.940298507463,0,0.52466066862716,39.069580577126,-8.9846853098431,39.146695652196,-9.0238351931406,0331100332013,0331100330230
"LINESTRING (-8.986816406250002 39.28329180414046, -8.986816406250002 39.28329180414046)",2020-04-14 1600,731172,Alguber,731172,Alguber,0,13,PT,LEVEL5,30,21,9,40.909090909091,0,2.0380986614603,39.274232403527,-9.0064777101399,39.274232403527,-9.0064777101399,0331100330031,0331100330031
"LINESTRING (-9.030761718749998 39.04478398725156, -9.030761718749998 39.04478398725156)",2020-04-14 1600,731153,Santo Estêvão,731153,Santo Estêvão,0,13,PT,LEVEL5,95,81.2,13.8,16.788321167883,0,0.50569470873741,39.043179840455,-9.0184506121915,39.043179840455,-9.0184506121915,0331100332012,0331100332012
"LINESTRING (-6.87744140625 40.22921611124274, -6.87744140625 40.22921611124274)",2020-04-14 1600,882826,Valverde del Fresno,882826,Valverde del Fresno,0,13,ES,LEVEL4,98,97.4,0.59999999999999,0.60975609756097,0,0.062793669321837,40.182090494172,-6.9371657687103,40.182090494172,-6.9371657687103,0331101120231,0331101120231
"LINESTRING (-9.030761718749998 39.21522924530484, -9.030761718749998 39.21522924530484)",2020-04-14 1600,731176,Lamas,731176,Lamas,0,13,PT,LEVEL5,13,13.4,-0.4,-2.7777777777778,0,-0.19289712886817,39.212144965741,-9.0570975671776,39.212144965741,-9.0570975671776,0331100330210,0331100330210
"LINESTRING (-9.030761718749998 39.52099022538021, -9.030761718749998 39.52099022538021)",2020-04-14 1600,731029,Cela,731029,Cela,0,13,PT,LEVEL5,61,56.8,4.2,7.2664359861592,0,0.32481131806712,39.527415933536,-9.0424201722938,39.527415933536,-9.0424201722938,0331100312032,0331100312032
"LINESTRING (-9.03076171875 38.49659146639404, -9.03076171875 38.49659146639404)",2020-04-14 1600,729001,São Lourenço,729001,São Lourenço,0,13,PT,LEVEL5,83,66.2,16.8,25,0,0.81092263907295,38.504810227845,-9.0173507421496,38.504810227845,-9.0173507421496,0331102112012,0331102112012
"LINESTRING (-9.03076171875 38.5309768412791, -8.89892578125 38.5309768412791)",2020-04-14 1600,729001,São Lourenço,728998,Nossa Senhora da Anunciada,11.467715940856,13,PT,LEVEL5,12,12.8,-0.8,-5.7971014492754,0,-0.14208896666508,38.504810227845,-9.0173507421496,38.513289136592,-8.9323674318252,0331102112010,0331102112101
"LINESTRING (-9.03076171875 38.5309768412791, -9.03076171875 38.5309768412791)",2020-04-14 1600,729001,São Lourenço,729001,São Lourenço,0,13,PT,LEVEL5,835,776.8,58.2,7.4826433530471,0,0.33124531613528,38.504810227845,-9.0173507421496,38.504810227845,-9.0173507421496,0331102112010,0331102112010
"LINESTRING (-9.03076171875 38.5309768412791, -9.03076171875 38.56534579119993)",2020-04-14 1600,729001,São Lourenço,729001,São Lourenço,3.8216588638107,13,PT,LEVEL5,38,39.6,-1.6,-3.9408866995074,0,-0.17690631283474,38.504810227845,-9.0173507421496,38.504810227845,-9.0173507421496,0331102112010,0331102110232
"LINESTRING (-6.87744140625 40.32979366503048, -6.87744140625 40.32979366503048)",2020-04-14 1600,730914,Aldeia Velha,730914,Aldeia Velha,0,13,PT,LEVEL5,13,14,-1,-6.6666666666667,0,-0.30151134457776,40.346673750059,-6.8745266942648,40.346673750059,-6.8745266942648,0331101120033,0331101120033
"LINESTRING (-9.03076171875 38.56534579119993, -9.03076171875 38.5309768412791)",2020-04-14 1600,729001,São Lourenço,729001,São Lourenço,3.8216588638107,13,PT,LEVEL5,27,24,3,12,0,0.40451991747795,38.504810227845,-9.0173507421496,38.504810227845,-9.0173507421496,0331102110232,0331102112010
"LINESTRING (-9.03076171875 38.56534579119993, -9.03076171875 38.56534579119993)",2020-04-14 1600,729001,São Lourenço,729001,São Lourenço,0,13,PT,LEVEL5,2165,1967.8,197.2,10.016253555465,0,0.48726022942399,38.504810227845,-9.0173507421496,38.504810227845,-9.0173507421496,0331102110232,0331102110232
"LINESTRING (-9.03076171875 38.56534579119993, -9.07470703125 38.56534579119993)",2020-04-14 1600,729001,São Lourenço,731873,Fernão Ferro,3.8207456438126,13,PT,LEVEL5,14,28.6,-14.6,-49.324324324324,0,-1.7930652403801,38.504810227845,-9.0173507421496,38.571409639889,-9.0876342377074,0331102110232,0331102110223
"LINESTRING (-9.03076171875 38.56534579119993, -9.07470703125 38.63403439811461)",2020-04-14 1600,729001,São Lourenço,731868,Aldeia de Paio Pires,8.5393609096559,13,PT,LEVEL5,11,10.6,0.4,3.448275862069,0,0.11180339887499,38.504810227845,-9.0173507421496,38.60798510191,-9.0721160386016,0331102110232,0331102110203
"LINESTRING (-6.130371093750001 38.80546816563135, -6.130371093750001 38.80546816563135)",2020-04-14 1600,881805,Oliva de Mérida,881805,Oliva de Mérida,0,13,ES,LEVEL4,90,92.6,-2.6,-2.7777777777778,0,-0.19256617929032,38.73202784493,-6.0394344131925,38.73202784493,-6.0394344131925,0331103110100,0331103110100
"LINESTRING (-9.03076171875 38.56534579119993, -9.11865234375 38.63403439811461)",2020-04-14 1600,729001,São Lourenço,731869,Amora,10.801531931076,13,PT,LEVEL5,17,17.2,-0.2,-1.0989010989011,0,-0.032573117099223,38.504810227845,-9.0173507421496,38.613185872097,-9.1293013942783,0331102110232,0331102110202
"LINESTRING (-9.03076171875 38.56534579119993, -9.16259765625 38.668354046155734)",2020-04-14 1600,729001,São Lourenço,728990,Cova da Piedade,16.198419969309,13,PT,LEVEL5,10,10.8,-0.8,-6.7796610169492,0,-0.27937211830783,38.504810227845,-9.0173507421496,38.670387736331,-9.1597718822278,0331102110232,0331102101311
"LINESTRING (-9.03076171875 38.599698311641525, -9.03076171875 38.56534579119993)",2020-04-14 1600,731832,Coina,729001,São Lourenço,3.8198319862052,13,PT,LEVEL5,11,11.4,-0.4,-3.2258064516129,0,-0.096169407366869,38.590727983102,-9.0359969939074,38.504810227845,-9.0173507421496,0331102110230,0331102110232
"LINESTRING (-9.03076171875 38.599698311641525, -9.03076171875 38.599698311641525)",2020-04-14 1600,731832,Coina,731832,Coina,0,13,PT,LEVEL5,280,246.8,33.2,13.397901533495,0,0.6659742098288,38.590727983102,-9.0359969939074,38.590727983102,-9.0359969939074,0331102110230,0331102110230
"LINESTRING (-9.03076171875 38.599698311641525, -9.07470703125 38.668354046155734)",2020-04-14 1600,731832,Coina,728996,Laranjeiro,8.5352742158418,13,PT,LEVEL5,13,13.2,-0.2,-1.4084507042253,0,-0.10397504898201,38.590727983102,-9.0359969939074,38.697330281063,-9.0919897266262,0331102110230,0331102110201
"LINESTRING (-9.03076171875 38.63403439811461, -8.98681640625 38.668354046155734)",2020-04-14 1600,731831,Santo António da Charneca,731840,Moita,5.3968889663189,13,PT,LEVEL5,16,12.8,3.2,23.188405797101,0,0.48407121665284,38.618054759054,-9.0233183272649,38.642319945702,-8.9759551746127,0331102110212,0331102110211
"LINESTRING (-9.03076171875 38.63403439811461, -9.03076171875 38.63403439811461)",2020-04-14 1600,731831,Santo António da Charneca,731831,Santo António da Charneca,0,13,PT,LEVEL5,1996,1778.4,217.6,12.228841182421,0,0.55059977850648,38.618054759054,-9.0233183272649,38.618054759054,-9.0233183272649,0331102110212,0331102110212
"LINESTRING (-9.03076171875 38.63403439811461, -9.030761718750002 38.668354046155734)",2020-04-14 1600,731831,Santo António da Charneca,731838,Alhos Vedros,3.8161767363089,13,PT,LEVEL5,43,61.8,-18.8,-29.936305732484,0,-1.0330294083201,38.618054759054,-9.0233183272649,38.638029414765,-9.0108524559882,0331102110212,0331102110210
"LINESTRING (-9.03076171875 38.63403439811461, -9.07470703125 38.63403439811461)",2020-04-14 1600,731831,Santo António da Charneca,731868,Aldeia de Paio Pires,3.8170908901456,13,PT,LEVEL5,15,20.4,-5.4,-25.233644859813,0,-0.98100776634223,38.618054759054,-9.0233183272649,38.60798510191,-9.0721160386016,0331102110212,0331102110203
"LINESTRING (-9.03076171875 38.63403439811461, -9.07470703125 38.668354046155734)",2020-04-14 1600,731831,Santo António da Charneca,728996,Laranjeiro,5.3968889663189,13,PT,LEVEL5,39,51,-12,-23.076923076923,0,-0.83005735663929,38.618054759054,-9.0233183272649,38.697330281063,-9.0919897266262,0331102110212,0331102110201
"LINESTRING (-9.03076171875 38.87392648061604, -9.03076171875 38.87392648061604)",2020-04-14 1600,731822,Alcochete,731822,Alcochete,0,13,PT,LEVEL5,260,229.4,30.6,13.28125,0,0.6551095911409,38.775452934669,-8.9642176245988,38.775452934669,-8.9642176245988,0331100332230,0331100332230
"LINESTRING (-9.03076171875 38.87392648061604, -9.03076171875 38.90813093681449)",2020-04-14 1600,731822,Alcochete,731234,Alverca do Ribatejo,3.8033679677073,13,PT,LEVEL5,34,58.6,-24.6,-41.275167785235,0,-0.90291189988984,38.775452934669,-8.9642176245988,38.903878196825,-9.0451695249722,0331100332230,0331100332212
"LINESTRING (-9.03076171875 38.87392648061604, -9.07470703125 38.87392648061604)",2020-04-14 1600,731822,Alcochete,731240,Vialonga,3.8042838133707,13,PT,LEVEL5,45,45.8,-0.8,-1.7094017094017,0,-0.082645686508124,38.775452934669,-8.9642176245988,38.876194991167,-9.0882210489394,0331100332230,0331100332221
"LINESTRING (-6.87744140625 41.0627839819948, -6.87744140625 41.0627839819948)",2020-04-14 1600,729859,Poiares,729859,Poiares,0,13,PT,LEVEL5,13,12.4,0.6,4.4776119402985,0,0.15866576560438,41.052700626149,-6.8754230403018,41.052700626149,-6.8754230403018,0313323322213,0313323322213
"LINESTRING (-9.03076171875 38.90813093681449, -8.986816406250002 38.942318919797366)",2020-04-14 1600,731234,Alverca do Ribatejo,731241,Vila Franca de Xira,5.3761841574557,13,PT,LEVEL5,16,18.8,-2.8,-14.141414141414,0,-0.41419030710928,38.903878196825,-9.0451695249722,38.936306148018,-8.9433291660209,0331100332212,0331100332211
"LINESTRING (-9.03076171875 38.90813093681449, -9.03076171875 38.87392648061604)",2020-04-14 1600,731234,Alverca do Ribatejo,731822,Alcochete,3.8033679677073,13,PT,LEVEL5,17,22.2,-5.2,-22.413793103448,0,-0.63198825784204,38.903878196825,-9.0451695249722,38.775452934669,-8.9642176245988,0331100332212,0331100332230
"LINESTRING (-9.03076171875 38.90813093681449, -9.03076171875 38.90813093681449)",2020-04-14 1600,731234,Alverca do Ribatejo,731234,Alverca do Ribatejo,0,13,PT,LEVEL5,2285,2050.2,234.8,11.446957878315,0,0.64386376959706,38.903878196825,-9.0451695249722,38.903878196825,-9.0451695249722,0331100332212,0331100332212
"LINESTRING (-9.03076171875 38.90813093681449, -9.030761718750002 38.942318919797366)",2020-04-14 1600,731234,Alverca do Ribatejo,731239,São João dos Montes,3.8015362268354,13,PT,LEVEL5,26,28.2,-2.2,-7.5342465753425,0,-0.3105065903157,38.903878196825,-9.0451695249722,38.950116856452,-9.0475357262026,0331100332212,0331100332210
"LINESTRING (-6.87744140625 41.19518774143979, -6.87744140625 41.19518774143979)",2020-04-14 1600,729983,Carviçais,729983,Carviçais,0,13,PT,LEVEL5,17,18.4,-1.4,-7.2164948453608,0,-0.33183182419798,41.183088133321,-6.863583256028,41.183088133321,-6.863583256028,0313323322013,0313323322013
"LINESTRING (-9.03076171875 38.90813093681449, -9.07470703125 38.839705555460355)",2020-04-14 1600,731234,Alverca do Ribatejo,728745,Santa Iria de Azóia,8.5066367320934,13,PT,LEVEL5,13,17.6,-4.6,-24.731182795699,0,-0.80938764453946,38.903878196825,-9.0451695249722,38.843009488537,-9.0889391979828,0331100332212,0331100332223
"LINESTRING (-9.03076171875 38.90813093681449, -9.07470703125 38.87392648061604)",2020-04-14 1600,731234,Alverca do Ribatejo,731240,Vialonga,5.3787746304652,13,PT,LEVEL5,52,65.2,-13.2,-19.939577039275,0,-0.46663215020945,38.903878196825,-9.0451695249722,38.876194991167,-9.0882210489394,0331100332212,0331100332221
"LINESTRING (-9.03076171875 38.90813093681449, -9.11865234375 38.80546816563135)",2020-04-14 1600,731234,Alverca do Ribatejo,728738,Camarate,13.71984004169,13,PT,LEVEL5,12,13,-1,-7.1428571428571,0,-0.15075567228888,38.903878196825,-9.0451695249722,38.799309238378,-9.1341664984399,0331100332212,0331102110000
"LINESTRING (-9.03076171875 38.90813093681449, -9.16259765625 38.80546816563135)",2020-04-14 1600,731234,Alverca do Ribatejo,728759,Póvoa de Santo Adrião,16.144091381813,13,PT,LEVEL5,11,13.4,-2.4,-16.666666666667,0,-0.45933540141057,38.903878196825,-9.0451695249722,38.801533054596,-9.1644325826546,0331100332212,0331102101111
"LINESTRING (-9.03076171875 38.97649042533183, -9.03076171875 38.97649042533183)",2020-04-14 1600,731161,Cardosas,731161,Cardosas,0,13,PT,LEVEL5,111,99,12,12,0,0.34160456538574,38.974397261779,-9.0375539849065,38.974397261779,-9.0375539849065,0331100332032,0331100332032
"LINESTRING (-9.03076171875 39.01064544921052, -9.03076171875 39.01064544921052)",2020-04-14 1600,731235,Cachoeiras,731235,Cachoeiras,0,13,PT,LEVEL5,36,33,3,8.8235294117647,0,0.41403933560541,38.998350666471,-9.0162160249131,38.998350666471,-9.0162160249131,0331100332030,0331100332030
"LINESTRING (-9.03076171875 39.0789060352985, -9.03076171875 39.0789060352985)",2020-04-14 1600,731149,Meca,731149,Meca,0,13,PT,LEVEL5,96,76.4,19.6,25.322997416021,0,0.94158976006115,39.087654073041,-9.0364800864372,39.087654073041,-9.0364800864372,0331100332010,0331100332010
"LINESTRING (-9.03076171875 39.11301158922029, -9.03076171875 39.11301158922029)",2020-04-14 1600,731143,Abrigada,731143,Abrigada,0,13,PT,LEVEL5,49,42.6,6.4,14.678899082569,0,0.69499558842091,39.146695652196,-9.0238351931406,39.146695652196,-9.0238351931406,0331100330232,0331100330232
"LINESTRING (-9.03076171875 39.14710064491126, -9.03076171875 39.14710064491126)",2020-04-14 1600,731143,Abrigada,731143,Abrigada,0,13,PT,LEVEL5,140,116.6,23.4,19.897959183673,0,0.82690158650606,39.146695652196,-9.0238351931406,39.146695652196,-9.0238351931406,0331100330230,0331100330230
"LINESTRING (-9.03076171875 39.249268781922765, -9.03076171875 39.249268781922765)",2020-04-14 1600,731178,Peral,731178,Peral,0,13,PT,LEVEL5,20,20,0,0,0,0,39.257833599005,-9.053935126178,39.257833599005,-9.053935126178,0331100330032,0331100330032
"LINESTRING (-9.03076171875 39.28329180414046, -9.03076171875 39.28329180414046)",2020-04-14 1600,731172,Alguber,731172,Alguber,0,13,PT,LEVEL5,83,76.6,6.4,8.2474226804124,0,0.33102464269552,39.274232403527,-9.0064777101399,39.274232403527,-9.0064777101399,0331100330030,0331100330030
"LINESTRING (-9.03076171875 39.31729830797876, -9.03076171875 39.31729830797876)",2020-04-14 1600,731067,A dos Francos,731067,A dos Francos,0,13,PT,LEVEL5,68,63,5,7.8125,0,0.52558833122764,39.31972962707,-9.0544403989575,39.31972962707,-9.0544403989575,0331100330012,0331100330012
"LINESTRING (-9.03076171875 39.35128828948367, -9.03076171875 39.35128828948367)",2020-04-14 1600,731081,Vidais,731081,Vidais,0,13,PT,LEVEL5,31,32,-1,-3.030303030303,0,-0.13801311186847,39.363105794855,-9.0434572512179,39.363105794855,-9.0434572512179,0331100330010,0331100330010
"LINESTRING (-9.03076171875 39.385261744726435, -9.03076171875 39.385261744726435)",2020-04-14 1600,731068,Alvorninha,731068,Alvorninha,0,13,PT,LEVEL5,34,30.4,3.6,11.464968152866,0,0.3809577133952,39.393065007585,-9.0297385162901,39.393065007585,-9.0297385162901,0331100312232,0331100312232
"LINESTRING (-9.03076171875 39.41921866980341, -9.03076171875 39.41921866980341)",2020-04-14 1600,731068,Alvorninha,731068,Alvorninha,0,13,PT,LEVEL5,56,50.6,5.4,10.46511627907,0,0.62229494294582,39.393065007585,-9.0297385162901,39.393065007585,-9.0297385162901,0331100312230,0331100312230
"LINESTRING (-9.03076171875 39.453159060836114, -9.03076171875 39.453159060836114)",2020-04-14 1600,731077,Santa Catarina,731077,Santa Catarina,0,13,PT,LEVEL5,71,62,9,14.285714285714,0,0.58834840541455,39.445178263012,-9.0194856377265,39.445178263012,-9.0194856377265,0331100312212,0331100312212
"LINESTRING (-9.03076171875 39.487082913971165, -9.03076171875 39.487082913971165)",2020-04-14 1600,731039,Vimeiro,731039,Vimeiro,0,13,PT,LEVEL5,79,64.8,14.2,21.580547112462,0,1.0712786842606,39.481304668521,-9.02988155862,39.481304668521,-9.02988155862,0331100312210,0331100312210
"LINESTRING (-9.03076171875 39.554880991259985, -9.03076171875 39.554880991259985)",2020-04-14 1600,731027,Bárrio,731027,Bárrio,0,13,PT,LEVEL5,78,65.2,12.8,19.335347432024,0,1.032459526587,39.554491892795,-9.0233316414189,39.554491892795,-9.0233316414189,0331100312030,0331100312030
"LINESTRING (-6.87744140625 41.55791948638971, -6.87744140625 41.55791948638971)",2020-04-14 1600,729885,Salselas,729885,Salselas,0,13,PT,LEVEL5,10,11.6,-1.6,-12.698412698413,0,-0.4985415622798,41.539735733423,-6.8548735723603,41.539735733423,-6.8548735723603,0313323302231,0313323302231
"LINESTRING (-9.03076171875 39.588755207832264, -9.03076171875 39.588755207832264)",2020-04-14 1600,731094,Valado dos Frades,731094,Valado dos Frades,0,13,PT,LEVEL5,124,117,7,5.9322033898305,0,0.37152142470399,39.593385018649,-9.0175453530089,39.593385018649,-9.0175453530089,0331100312012,0331100312012
"LINESTRING (-9.03076171875 39.65645397806613, -9.03076171875 39.65645397806613)",2020-04-14 1600,731033,Pataias,731033,Pataias,0,13,PT,LEVEL5,15,18.2,-3.2,-16.666666666667,0,-0.49259925744566,39.678468851871,-9.0064971653773,39.678468851871,-9.0064971653773,0331100310232,0331100310232
"LINESTRING (-9.03076171875 39.69027852429607, -9.03076171875 39.69027852429607)",2020-04-14 1600,731033,Pataias,731033,Pataias,0,13,PT,LEVEL5,20,21.2,-1.2,-5.4054054054054,0,-0.23904572186688,39.678468851871,-9.0064971653773,39.678468851871,-9.0064971653773,0331100310230,0331100310230
"LINESTRING (-9.03076171875 39.72408650635505, -9.03076171875 39.72408650635505)",2020-04-14 1600,731033,Pataias,731033,Pataias,0,13,PT,LEVEL5,29,24,5,20,0,0.73323557510677,39.678468851871,-9.0064971653773,39.678468851871,-9.0064971653773,0331100310212,0331100310212
"LINESTRING (-9.03076171875 39.75787792058951, -9.03076171875 39.75787792058951)",2020-04-14 1600,731090,Marinha Grande,731090,Marinha Grande,0,13,PT,LEVEL5,36,31.8,4.2,12.80487804878,0,1.5135749373285,39.768007115817,-8.9551858142472,39.768007115817,-8.9551858142472,0331100310210,0331100310210
"LINESTRING (-9.030761718750002 38.668354046155734, -8.98681640625 38.668354046155734)",2020-04-14 1600,731838,Alhos Vedros,731840,Moita,3.8152627695535,13,PT,LEVEL5,22,17.6,4.4,23.655913978495,0,0.75682300776916,38.638029414765,-9.0108524559882,38.642319945702,-8.9759551746127,0331102110210,0331102110211
"LINESTRING (-9.030761718750002 38.668354046155734, -8.986816406250002 38.63403439811461)",2020-04-14 1600,731838,Alhos Vedros,731840,Moita,5.396888966319,13,PT,LEVEL5,12,13.2,-1.2,-8.4507042253521,0,-0.36685070430945,38.638029414765,-9.0108524559882,38.642319945702,-8.9759551746127,0331102110210,0331102110213
"LINESTRING (-9.030761718750002 38.668354046155734, -9.03076171875 38.63403439811461)",2020-04-14 1600,731838,Alhos Vedros,731831,Santo António da Charneca,3.8161767363089,13,PT,LEVEL5,57,66.2,-9.2,-13.690476190476,0,-0.43874238782535,38.638029414765,-9.0108524559882,38.618054759054,-9.0233183272649,0331102110210,0331102110212
"LINESTRING (-6.877441406250001 37.666427174136224, -6.877441406250001 37.666427174136224)",2020-04-14 1600,884308,Calañas,884308,Calañas,0,13,ES,LEVEL4,146,132.6,13.4,10.02994011976,0,0.64299838731365,37.61563759769,-6.9117709846763,37.61563759769,-6.9117709846763,0331103300013,0331103300013
"LINESTRING (-9.030761718750002 38.668354046155734, -9.030761718750002 38.668354046155734)",2020-04-14 1600,731838,Alhos Vedros,731838,Alhos Vedros,0,13,PT,LEVEL5,2631,2323.8,307.2,13.214039917412,0,0.63998583380369,38.638029414765,-9.0108524559882,38.638029414765,-9.0108524559882,0331102110210,0331102110210
"LINESTRING (-9.030761718750002 38.668354046155734, -9.07470703125 38.63403439811461)",2020-04-14 1600,731838,Alhos Vedros,731868,Aldeia de Paio Pires,5.3968889663189,13,PT,LEVEL5,10,13.6,-3.6,-24.657534246575,0,-0.70197981837033,38.638029414765,-9.0108524559882,38.60798510191,-9.0721160386016,0331102110210,0331102110203
"LINESTRING (-9.030761718750002 38.668354046155734, -9.07470703125 38.668354046155734)",2020-04-14 1600,731838,Alhos Vedros,728996,Laranjeiro,3.8152627695533,13,PT,LEVEL5,54,73.2,-19.2,-25.876010781671,0,-0.62204692291226,38.638029414765,-9.0108524559882,38.697330281063,-9.0919897266262,0331102110210,0331102110201
"LINESTRING (-9.030761718750002 38.942318919797366, -9.03076171875 38.90813093681449)",2020-04-14 1600,731239,São João dos Montes,731234,Alverca do Ribatejo,3.8015362268354,13,PT,LEVEL5,18,11.4,6.6,53.225806451613,0,1.5221764932477,38.950116856452,-9.0475357262026,38.903878196825,-9.0451695249722,0331100332210,0331100332212
"LINESTRING (-9.030761718750002 38.942318919797366, -9.030761718750002 38.942318919797366)",2020-04-14 1600,731239,São João dos Montes,731239,São João dos Montes,0,13,PT,LEVEL5,522,475.2,46.8,9.8278034439311,0,0.41293706855306,38.950116856452,-9.0475357262026,38.950116856452,-9.0475357262026,0331100332210,0331100332210
"LINESTRING (-6.877441406250001 39.859152720182266, -6.877441406250001 39.859152720182266)",2020-04-14 1600,882839,Zarza la Mayor,882839,Zarza la Mayor,0,13,ES,LEVEL4,15,12.2,2.8,21.212121212121,0,0.74304284940799,39.910109014609,-6.8343123921042,39.910109014609,-6.8343123921042,0331101300013,0331101300013
"LINESTRING (-9.074707031249998 39.28329180414046, -9.074707031249998 39.28329180414046)",2020-04-14 1600,731180,Vermelha,731180,Vermelha,0,13,PT,LEVEL5,43,29,14,46.666666666667,0,2.1602468994693,39.274085214805,-9.0943718211457,39.274085214805,-9.0943718211457,0331100330021,0331100330021
"LINESTRING (-9.074707031249998 39.588755207832264, -9.074707031249998 39.588755207832264)",2020-04-14 1600,731093,Nazaré,731093,Nazaré,0,13,PT,LEVEL5,472,444.4,27.6,6.1966771441401,0,0.76687379790288,39.619554317357,-9.0383655204504,39.619554317357,-9.0383655204504,0331100312003,0331100312003
"LINESTRING (-9.074707031249998 39.588755207832264, -9.07470703125 39.62261287134375)",2020-04-14 1600,731093,Nazaré,731093,Nazaré,3.7648063197929,13,PT,LEVEL5,26,31.4,-5.4,-16.666666666667,0,-0.57794516916114,39.619554317357,-9.0383655204504,39.619554317357,-9.0383655204504,0331100312003,0331100312001
"LINESTRING (-9.07470703125 38.49659146639404, -9.07470703125 38.49659146639404)",2020-04-14 1600,731874,Castelo,731874,Castelo,0,13,PT,LEVEL5,38,37.4,0.6,1.5625,0,0.084599395116488,38.490942681295,-9.1249295770932,38.490942681295,-9.1249295770932,0331102112003,0331102112003
"LINESTRING (-9.07470703125 38.5309768412791, -9.07470703125 38.5309768412791)",2020-04-14 1600,731874,Castelo,731874,Castelo,0,13,PT,LEVEL5,75,70.8,4.2,5.849582172702,0,0.25766386274534,38.490942681295,-9.1249295770932,38.490942681295,-9.1249295770932,0331102112001,0331102112001
"LINESTRING (-9.07470703125 38.56534579119993, -9.03076171875 38.56534579119993)",2020-04-14 1600,731873,Fernão Ferro,729001,São Lourenço,3.8207456438126,13,PT,LEVEL5,28,33,-5,-14.705882352941,0,-0.60412209333018,38.571409639889,-9.0876342377074,38.504810227845,-9.0173507421496,0331102110223,0331102110232
"LINESTRING (-9.07470703125 38.56534579119993, -9.07470703125 38.56534579119993)",2020-04-14 1600,731873,Fernão Ferro,731873,Fernão Ferro,0,13,PT,LEVEL5,1271,1113.6,157.4,14.121657993899,0,0.55754710025243,38.571409639889,-9.0876342377074,38.571409639889,-9.0876342377074,0331102110223,0331102110223
"LINESTRING (-9.07470703125 38.56534579119993, -9.11865234375 38.56534579119993)",2020-04-14 1600,731873,Fernão Ferro,731873,Fernão Ferro,3.8207456438126,13,PT,LEVEL5,12,11.8,0.2,1.5625,0,0.058470534620468,38.571409639889,-9.0876342377074,38.571409639889,-9.0876342377074,0331102110223,0331102110222
"LINESTRING (-9.07470703125 38.56534579119993, -9.11865234375 38.599698311641525)",2020-04-14 1600,731873,Fernão Ferro,731869,Amora,5.4020582707478,13,PT,LEVEL5,13,12.8,0.2,1.4492753623188,0,0.059761430466719,38.571409639889,-9.0876342377074,38.613185872097,-9.1293013942783,0331102110223,0331102110220
"LINESTRING (-9.07470703125 38.56534579119993, -9.11865234375 38.63403439811461)",2020-04-14 1600,731873,Fernão Ferro,731869,Amora,8.5393609096559,13,PT,LEVEL5,16,21,-5,-22.727272727273,0,-0.80064076902544,38.571409639889,-9.0876342377074,38.613185872097,-9.1293013942783,0331102110223,0331102110202
